9.7904,5.9493,4.3276,3.6713,2.4386,4.8335,6.7689,5.1673,8.862,0.579,0,1.0319,0,0,1.0534,0,0.409,0,0.71897,0,1.1495,0,0,1.1148,0,0.8055,0,459.9,705.14,308.84,805.88,901.55,202,704.07,407.49,808.26,20.559,0,20.681,0,0,43.393,0,12.476,0,445.71,11.257,456.97,572.65,63.329,957.49,1347.6,311.49,10.022,1026.1,546.59,12.867,559.46
9.8507,5.5606,4.9296,3.6967,2.5828,4.8154,6.879,5.9889,8.0005,0.55747,0,1.0845,0,0,1.0739,0,0.4586,0,0.76609,0,1.173,0,0,1.1891,0,0.89823,0,458.65,706.13,309.9,805.28,904.8,208.01,702.28,404.98,809.01,21.234,0,23.332,0,0,40.417,0,13.13,0,476.34,11.29,487.63,551.46,61.216,943.92,1346.8,321.17,10.073,1015.5,540.61,12.33,552.94
9.769,5.5814,4.9283,3.5801,2.017,4.1209,6.8627,5.4843,8.8449,0.51231,0,1.0205,0,0,1.0147,0,0.41891,0,0.76952,0,1.1499,0,0,1.1536,0,0.84452,0,452.09,705.52,306.3,800.32,906.15,203.62,700.5,404.9,801.93,20.213,0,23.176,0,0,41.409,0,12.693,0,457.42,11.022,468.44,539.82,62.83,965.56,1397.5,344.98,17.924,1034.6,520.2,11.201,531.41
9.1239,5.4904,4.853,3.8739,2.2703,4.2085,6.565,5.6403,8.417,0.59312,0,1.0729,0,0,1.0738,0,0.40634,0,0.77856,0,1.1513,0,0,1.1178,0,0.83986,0,452.06,709.48,300.82,801.06,901.42,201.66,706.21,405.74,800.52,24.302,0,24.672,0,0,44.922,0,14.295,0,491.26,11.371,502.63,527.15,60.555,925.73,1376.2,326.4,11.619,1038.2,521.94,11.504,533.44
9.1339,5.0309,4.9391,3.3013,2.2955,4.3329,6.4671,5.6482,8.0252,0.58985,0,1.0118,0,0,1.0988,0,0.454,0,0.74648,0,1.1764,0,0,1.1818,0,0.81002,0,458.42,705.59,308.54,803.48,904.46,200.54,701.77,406.63,803.31,23.535,0,24.997,0,0,41.439,0,12.073,0,495.14,12.015,507.16,539.59,61.981,941.95,1359.8,324.94,15.442,1019.4,519.03,12.441,531.47
9.1781,5.3596,4.0567,3.5219,2.3358,4.1757,6.2089,5.9052,8.6754,0.51341,0,1.0213,0,0,1.0895,0,0.40715,0,0.78972,0,1.1197,0,0,1.1093,0,0.83074,0,454.68,709.12,301.04,807.46,907.36,205.62,701.84,405.97,803,21.212,0,20.269,0,0,42.209,0,10.066,0,483,11.13,494.13,564.5,63.773,972.16,1386.7,330.95,12.939,1042.8,479.89,11.014,490.91
9.4561,5.1017,4.9954,3.3321,2.2973,4.062,6.2982,5.0464,8.5054,0.53381,0,1.0294,0,0,1.0746,0,0.40103,0,0.77297,0,1.1707,0,0,1.1781,0,0.8288,0,457.61,706.31,300.9,800.81,907.77,209.05,705.34,401.09,808.26,20.242,0,23.34,0,0,43.017,0,12.631,0,470.66,11.079,481.74,523.38,61.625,944.95,1390.9,343.13,16.823,1031,529.37,12.955,542.33
9.6925,5.5567,4.3965,3.0616,2.7802,4.3376,6.6079,5.7413,8.1048,0.57984,0,1.0943,0,0,1.0684,0,0.41321,0,0.73288,0,1.1654,0,0,1.1749,0,0.85832,0,451.28,705.5,304.85,808.9,907.99,207.34,700.51,400.73,800.89,23.614,0,20.552,0,0,40.587,0,13.204,0,460.39,11.464,471.86,571.79,62.455,985.68,1350,335.27,16.169,998.59,530.69,13.187,543.87
9.74,5.2348,4.735,3.9706,2.8669,4.0862,6.3664,5.3692,8.685,0.5229,0,1.0642,0,0,1.0484,0,0.41518,0,0.75309,0,1.1091,0,0,1.1405,0,0.81048,0,455.98,707.89,303.68,802.06,900.87,207.72,702.06,403.88,805.52,23.91,0,20.503,0,0,41.47,0,11.187,0,484.58,11.695,496.28,538.89,64.975,937.66,1350.5,324.4,9.3968,1016.7,536.65,12.707,549.35
9.1123,5.7844,4.2916,3.6035,2.9644,4.4325,6.6948,5.7581,8.4326,0.52729,0,1.0037,0,0,1.0673,0,0.44296,0,0.77727,0,1.1696,0,0,1.1125,0,0.81302,0,456.55,701.1,309.34,801.87,902.66,207.98,704.88,407.69,803.96,22.259,0,23.049,0,0,40.297,0,11.579,0,491.53,11.465,503,574.56,63.83,966.74,1319.6,318.98,9.3593,991.24,526.29,12.729,539.02
9.0924,5.0078,4.4231,3.6556,2.7229,4.5312,6.1088,5.6318,8.1265,0.58929,0,1.0703,0,0,1.0556,0,0.41844,0,0.75578,0,1.1313,0,0,1.1166,0,0.86225,0,451.34,700.99,301.42,801.68,901.96,203.17,703.16,402.18,802.51,21.06,0,20.387,0,0,44.569,0,13.534,0,501.83,11.943,513.77,547.2,64.998,927.61,1343,306.17,9.239,1027.6,519.31,11.719,531.03
9.9879,5.1704,4.2578,3.3968,2.074,4.6841,6.4024,5.9828,8.4022,0.55306,0,1.0832,0,0,1.0597,0,0.43353,0,0.75583,0,1.1743,0,0,1.1424,0,0.84294,0,456.21,701.54,303.81,801.61,907.58,208.71,703.51,406.86,802.94,21.496,0,22.263,0,0,42.113,0,11.798,0,452.01,11.019,463.03,564.59,62.627,971.26,1400.6,330.22,13.822,1056.5,497.17,12.005,509.17
9.1249,5.0244,4.2902,3.3175,2.6537,4.9569,6.9357,5.4579,8.2405,0.58236,0,1.0175,0,0,1.0164,0,0.4666,0,0.79535,0,1.1541,0,0,1.168,0,0.80366,0,457.64,707.59,307.41,807.44,901.06,206.82,704.63,402.12,800.99,24.472,0,22.583,0,0,43.514,0,10.768,0,509.35,11.872,521.22,571.76,63.254,956.29,1301.3,311.76,9.5159,980.02,528.85,13.62,542.47
9.8092,5.7486,4.1202,3.525,2.3258,4.5464,6.3989,5.4151,8.1807,0.544,0,1.0258,0,0,1.0752,0,0.42287,0,0.76421,0,1.1419,0,0,1.1391,0,0.88161,0,452.55,700.21,309.24,806.54,909.33,201.64,709.21,407.95,805.77,20.321,0,23.837,0,0,43.356,0,13.576,0,421.85,10.478,432.32,577.57,63.436,968.67,1373.9,316.37,11.284,1046.2,540.95,11.811,552.76
9.3174,5.8145,4.7891,3.8523,2.5056,4.6357,6.9509,5.444,8.06,0.50251,0,1.0421,0,0,1.0184,0,0.47258,0,0.71769,0,1.1957,0,0,1.1265,0,0.89246,0,458.67,706.31,303.55,809.97,902.24,206.52,706.05,403.87,801.42,21.852,0,24.208,0,0,43.671,0,12.855,0,479.31,11.932,491.24,539.64,61.557,931.46,1337.4,320.49,9.7729,1007.2,555.99,14.143,570.13
9.2238,5.3736,4.0875,3.6401,2.1806,4.0451,6.7232,5.3474,8.6606,0.55755,0,1.053,0,0,1.0275,0,0.42486,0,0.703,0,1.1536,0,0,1.1087,0,0.88021,0,453.84,706.27,300.22,809.11,908.01,207.46,708.13,403.83,806.17,22.258,0,21.139,0,0,44.022,0,14.931,0,473.41,12.01,485.42,557.06,62.632,973.94,1373.4,340.14,14.103,1019.2,510.46,11.002,521.46
9.9891,5.0669,4.9394,3.0182,2.6838,4.7837,6.5341,5.8854,8.899,0.54106,0,1.0984,0,0,1.0946,0,0.46766,0,0.72442,0,1.1296,0,0,1.168,0,0.85278,0,456.26,701.38,302.18,801.82,900.42,201.07,706.16,409.4,803.54,24.942,0,23.834,0,0,41.683,0,13.312,0,488.56,12.166,500.72,550.96,62.199,948.38,1365.3,319.92,15.304,1030,509.92,10.93,520.85
9.4116,5.6026,4.7505,3.5835,2.5518,4.5836,6.5118,5.0826,8.7196,0.53089,0,1.0726,0,0,1.0783,0,0.46938,0,0.70427,0,1.1378,0,0,1.1704,0,0.87295,0,459.96,703.55,309.71,803.46,908.87,204.55,704.13,402.18,801.26,20.049,0,24.216,0,0,44.612,0,13.855,0,472.28,11.923,484.2,551.69,61.428,941.51,1351.8,317.68,10.708,1023.4,538.45,12.424,550.88
9.2243,5.2691,4.673,3.4775,2.6237,4.2364,6.1771,5.8296,8.7669,0.55573,0,1.0772,0,0,1.0312,0,0.4179,0,0.76289,0,1.1102,0,0,1.1391,0,0.80546,0,459.34,701.08,301.82,800.99,904.9,201.93,708.96,400.99,800.44,21.695,0,21.051,0,0,42.551,0,14.532,0,502.1,11.718,513.82,544.54,61.876,941.2,1378.8,322.71,12.079,1044,489.76,11.239,501
9.5013,5.4317,4.9976,3.8116,2.4857,4.8944,6.1375,5.39,8.9274,0.53983,0,1.075,0,0,1.0835,0,0.43225,0,0.76195,0,1.1361,0,0,1.1757,0,0.84139,0,459.17,707.14,306.18,803.43,909.36,201.25,707.31,406.46,808.33,22.761,0,24.896,0,0,42.747,0,11.652,0,482.32,11.391,493.71,534.37,61.481,909.09,1378.7,301.95,11.298,1065.5,519.75,11.988,531.73
9.4923,5.6947,4.9727,3.3278,2.8378,4.7391,6.9542,5.0319,8.3569,0.54513,0,1.0241,0,0,1.0715,0,0.48562,0,0.71386,0,1.1588,0,0,1.1366,0,0.88068,0,456.63,702.82,302.3,807.11,906.25,205.91,706.6,400.48,803.49,21.408,0,23.655,0,0,40.689,0,14.184,0,477.96,11.984,489.95,542.08,62.899,936.42,1320.6,321.34,10.097,989.16,568.13,16.35,584.48
9.5038,5.4896,4.877,3.3531,2.4494,4.9635,6.0423,5.973,8.1892,0.56513,0,1.0231,0,0,1.0403,0,0.4122,0,0.7348,0,1.1122,0,0,1.1884,0,0.80943,0,456.67,705.86,306.75,803.61,906.2,208.11,700.19,400.84,809.75,21.342,0,21.289,0,0,41.658,0,10.761,0,472.15,11.542,483.69,547.15,62.825,936.9,1386.3,315.55,11.37,1059.4,508.12,11.923,520.04
9.93,5.399,4.0474,3.3424,2.736,4.7947,6.5449,5.6862,8.8936,0.59227,0,1.08,0,0,1.0286,0,0.45437,0,0.74706,0,1.1561,0,0,1.1269,0,0.8749,0,450.55,703.04,300.46,801.95,907.2,207.22,708.78,405.82,800.71,24.924,0,23.578,0,0,44.195,0,12.166,0,464.84,11.402,476.24,578.56,63.162,970.32,1356.2,317.93,10.665,1027.6,513.28,12.595,525.88
9.5039,5.6468,4.3077,3.1387,2.4756,4.3625,6.7881,5.7803,8.6685,0.55975,0,1.0884,0,0,1.0944,0,0.45492,0,0.76463,0,1.1521,0,0,1.1372,0,0.89371,0,451.34,700.22,305.6,803.01,909.39,209.81,702.87,408.01,808.96,23.642,0,22.884,0,0,40.129,0,12.233,0,465.18,11.16,476.34,573.69,62.807,995.54,1366.8,341.88,17.161,1007.7,509.68,10.699,520.38
9.8295,5.8491,4.3725,3.5932,2.8726,4.9335,6.6685,5.2068,8.6539,0.5988,0,1.0864,0,0,1.0389,0,0.44547,0,0.75583,0,1.1599,0,0,1.1149,0,0.88997,0,450.72,704.07,306.67,809.34,908.11,204.85,707.57,404.17,809.72,21.233,0,23.922,0,0,44.414,0,14.569,0,451.69,11.016,462.71,571.97,62.25,950.33,1331.9,306.9,9.2145,1015.7,555.32,15.89,571.21
9.4504,5.2057,4.8997,3.7626,2.8825,4.285,6.6732,5.6643,8.1228,0.58344,0,1.061,0,0,1.0575,0,0.4326,0,0.70186,0,1.1675,0,0,1.1439,0,0.84378,0,454.07,702.75,307.17,802.83,908.96,208.27,703.9,404.98,806.95,22.282,0,23.569,0,0,44.422,0,13.604,0,497.91,12.599,510.51,541.29,60.965,937.16,1332.2,325.26,9.6377,997.33,541.4,13.604,555
9.117,5.8147,4.3249,3.2462,2.3427,4.3757,6.5466,5.5619,8.3958,0.50842,0,1.0164,0,0,1.0324,0,0.43017,0,0.76311,0,1.1859,0,0,1.1974,0,0.85708,0,453.98,705.15,306.58,809.51,907.22,204,708.32,401.34,800.6,20.058,0,22.7,0,0,40.477,0,10.733,0,463.23,11.079,474.31,568.24,60.186,973.87,1372.5,329.93,15.511,1027,513.29,11.514,524.81
9.9969,5.5535,4.5155,3.3307,2.43,4.4918,6.071,5.8877,8.0646,0.58979,0,1.0593,0,0,1.0504,0,0.46128,0,0.74279,0,1.1966,0,0,1.162,0,0.86954,0,454.36,708.27,303.95,806.13,908.19,208.86,709.31,401.91,802.59,24.097,0,22.659,0,0,41.01,0,12.269,0,407.09,10.466,417.56,553.84,39.505,930.76,1389.9,327.91,9.5103,1052.5,490.9,108.32,599.22
9.7202,5.3469,4.517,3.5567,2.1565,4.5621,6.6948,5.4265,8.8363,0.57842,0,1.0706,0,0,1.0109,0,0.43899,0,0.78342,0,1.1016,0,0,1.1864,0,0.80781,0,457.31,703.6,304.54,803.86,907.76,207.34,704.3,406.94,809.45,22.955,0,22.297,0,0,40.252,0,11.143,0,465.58,10.868,476.44,552.83,62.247,959.5,1379.8,330.85,13.572,1035.4,516.73,11.904,528.63
9.669,5.5002,4.218,3.5716,2.1222,4.6712,6.5996,5.056,8.0563,0.5108,0,1.0517,0,0,1.0143,0,0.45594,0,0.7987,0,1.1505,0,0,1.1271,0,0.81008,0,451.53,700.2,304.35,808.32,906.17,205.2,708.64,400.98,809.08,20.023,0,23.833,0,0,44.244,0,14.584,0,408.05,9.9249,417.98,556.9,37.763,922.07,1349.4,318.28,9.1229,1022,523.03,114.96,637.99
9.5078,5.5856,4.7629,3.083,2.6616,4.517,6.171,5.9386,8.5905,0.52393,0,1.0579,0,0,1.0867,0,0.44068,0,0.78334,0,1.1404,0,0,1.139,0,0.83604,0,454.41,709.42,306.56,804.52,908.4,205.33,705.54,406.8,803.67,20.563,0,22.219,0,0,41.501,0,12.007,0,470.21,11.011,481.22,557.91,62.995,962.64,1383.7,326.32,15.42,1042,501.22,12.926,514.15
9.1403,5.2601,4.0868,3.4294,2.2573,4.2976,6.4249,5.1192,8.4951,0.51425,0,1.0268,0,0,1.0175,0,0.41386,0,0.74827,0,1.1376,0,0,1.1524,0,0.82649,0,457.06,702.44,307.85,800.74,903.94,200.03,702.21,400.01,801.89,22.994,0,24.505,0,0,44.697,0,11.106,0,473.12,11.417,484.54,570.51,63.045,965.72,1352.8,319.63,12.539,1020.6,517.18,11.957,529.13
9.0684,5.4363,4.1739,3.0261,2.9547,4.4306,6.9616,5.7624,8.0073,0.58564,0,1.0402,0,0,1.0318,0,0.46086,0,0.78531,0,1.1442,0,0,1.1904,0,0.80332,0,456.8,707.06,306.45,805.52,902.18,207.72,702.28,403.71,808.91,24.551,0,24.545,0,0,42.958,0,11.663,0,499.12,11.728,510.85,582.8,63.646,988.02,1298.7,329.22,12.352,957.1,529.32,14.71,544.03
9.5324,5.7165,4.1793,3.3365,2.1877,4.3219,6.4039,5.5486,8.0487,0.51758,0,1.036,0,0,1.0189,0,0.40012,0,0.7439,0,1.1287,0,0,1.1502,0,0.87615,0,455.53,702.75,302.42,802.43,901.54,209.56,709.36,408.19,807.28,21.582,0,23.498,0,0,43.126,0,12.715,0,431.75,10.827,442.58,562.24,63.25,976.66,1390.9,336.43,14.735,1039.7,529.71,11.351,541.06
9.7624,5.5761,4.7477,3.6455,2.1232,4.5044,6.3473,5.0921,8.1478,0.59064,0,1.0393,0,0,1.0025,0,0.46714,0,0.75825,0,1.1687,0,0,1.1719,0,0.865,0,451.98,706.72,304.32,806.94,902.57,200.1,705.32,402.79,809.46,24.186,0,24.857,0,0,40.285,0,12.252,0,433.75,10.679,444.42,538.76,61.451,932.17,1387.7,319.06,12.899,1055.8,555.1,12.541,567.64
9.7269,5.3738,4.5816,3.1161,2.0577,4.9798,6.2848,5.595,8.9622,0.51311,0,1.0435,0,0,1.0092,0,0.46146,0,0.7448,0,1.1569,0,0,1.1061,0,0.84963,0,451.86,701.93,303.42,809.33,903.91,202.73,701.52,403.97,803.75,20.055,0,22.866,0,0,43.949,0,11.177,0,458.47,11.323,469.8,558.15,59.936,956.04,1404.9,321.07,16.886,1066.9,495.7,11.524,507.22
9.6423,5.2213,4.8371,3.9711,2.8464,4.506,6.2789,5.7466,8.2369,0.57252,0,1.023,0,0,1.0576,0,0.48106,0,0.75114,0,1.1061,0,0,1.1726,0,0.85566,0,459.57,706.2,306,801.73,900.9,202.55,708.59,409.11,807,22.019,0,24.942,0,0,40.45,0,11.605,0,490.34,11.691,502.03,538.66,65.424,916.94,1345.9,304.33,8.532,1033,535.8,12.2,548
9.5294,5.83,4.8588,3.789,2.3178,4.4522,6.7522,5.1099,8.1097,0.52554,0,1.0089,0,0,1.0838,0,0.45847,0,0.78277,0,1.1191,0,0,1.1443,0,0.83934,0,452.7,705.25,309.73,807.1,903.12,202.91,708.5,409.12,806.39,24.741,0,20.305,0,0,42.923,0,11.426,0,445.09,10.626,455.71,542.42,61.876,936.39,1356.8,321.41,10.687,1024.7,569.04,14.179,583.22
9.8266,5.6769,4.2076,3.3181,2.1338,4.6715,6.571,5.1698,8.1477,0.53643,0,1.0532,0,0,1.0712,0,0.48715,0,0.7587,0,1.1414,0,0,1.1309,0,0.82638,0,454.76,709.08,305.52,800.33,900.54,208.05,704.51,403.83,807.9,21.643,0,23.251,0,0,44.874,0,10.38,0,420.68,10.519,431.2,568.98,62.815,972.73,1375,328.12,12.819,1034,549.29,12.757,562.05
9.7588,5.9952,4.1866,3.7811,2.1958,4.9924,6.8023,5.4242,8.7289,0.50392,0,1.0946,0,0,1.0764,0,0.45588,0,0.78549,0,1.1962,0,0,1.1679,0,0.84035,0,454.98,708.09,303.57,800.73,905.91,209.1,701.94,404.32,807.49,20.919,0,22.49,0,0,42.589,0,14.971,0,444.29,10.596,454.88,567.76,62.157,958.99,1368.6,319.76,9.3168,1039.5,534.89,11.707,546.59
9.935,5.4795,4.2318,3.3963,2.7051,4.5586,6.7566,5.9955,8.9624,0.5432,0,1.0543,0,0,1.0712,0,0.40167,0,0.73691,0,1.1662,0,0,1.117,0,0.82788,0,455.35,709.64,301.16,800.51,903.04,205.8,705.31,409.01,805.41,24.005,0,20.713,0,0,42.392,0,11.284,0,477.05,11.756,488.81,573.17,63.69,975.1,1356.7,326.51,11.728,1018.5,505.86,11.776,517.64
9.1982,5.1951,4.3268,3.8803,2.4711,4.404,6.1792,5.9689,8.4075,0.53343,0,1.0597,0,0,1.0902,0,0.47021,0,0.75401,0,1.1311,0,0,1.1071,0,0.8182,0,458.44,706.15,303.77,808.77,907.85,204.65,708.14,408.98,804.29,21.887,0,23.675,0,0,44.771,0,12.714,0,496.09,11.739,507.83,551.63,61.887,937.36,1372.5,314.36,9.4834,1048.7,495.16,10.977,506.14
9.093,5.4635,4.0093,3.915,2.6427,4.0014,6.0304,5.2085,8.455,0.50911,0,1.0594,0,0,1.0241,0,0.48414,0,0.72262,0,1.1537,0,0,1.1762,0,0.83476,0,451.27,700.09,307.27,803.54,907.8,204.37,704.37,400.49,800.5,24.286,0,24.818,0,0,42.444,0,11.102,0,468.42,11.729,480.15,565.41,65.759,956.01,1356.4,315.84,8.9996,1031.5,520.38,11.933,532.31
9.4612,5.6393,4.9173,3.1616,2.7156,4.5777,6.4333,5.8842,8.3931,0.50236,0,1.0607,0,0,1.0111,0,0.44075,0,0.74409,0,1.1956,0,0,1.1124,0,0.84708,0,451.79,706.33,306.24,803.28,908.03,209.99,709.81,401.27,802.32,24.42,0,22.741,0,0,41.845,0,11.042,0,474.81,11.637,486.45,551.13,62.501,959.14,1374,330.74,14.775,1028.5,514.16,11.776,525.93
